session,monkey,num_neurons,num_training_samples,num_testing_samples,kinematic_axis,bin_width,decoder,rsq,snr
indy_20160927_04,indy,208,320,541,vely,128,rEFH_static,0.8709861139528285,8.8936354311854
indy_20160927_04,indy,208,320,541,vely,128,rEFH_dynamic,0.8778000012989349,9.129287987098332
indy_20160927_04,indy,208,320,4335,accx,16,regression,0.019805350148158873,0.08687672305090856
indy_20160927_04,indy,208,320,4335,accx,16,KF_observed,-0.02554644454316546,-0.10955333307081426
indy_20160927_04,indy,208,320,4335,accx,16,KF_static,0.056110726398060584,0.25078949223255376
indy_20160927_04,indy,208,320,4335,accx,16,KF_dynamic,-0.35154314305830714,-1.308299135146557
indy_20160927_04,indy,208,320,4335,accx,16,UKF,0.15103433432005686,0.7110987336883883
indy_20160927_04,indy,208,320,4335,accx,16,rEFH_static,0.0344020863230059,0.1520368126980806
indy_20160927_04,indy,208,320,4335,accx,16,rEFH_dynamic,0.13470637589177425,0.6283649635987365
indy_20160927_04,indy,208,320,2167,accx,32,regression,0.037409455814395365,0.1655840884210511
indy_20160927_04,indy,208,320,2167,accx,32,KF_observed,0.0770979605554134,0.34844394300699055
indy_20160927_04,indy,208,320,2167,accx,32,KF_static,0.059986383019738465,0.2686585519120109
indy_20160927_04,indy,208,320,2167,accx,32,KF_dynamic,0.003724650359782977,0.016206150876235836
indy_20160927_04,indy,208,320,2167,accx,32,UKF,0.22676593536870204,1.116890214883873
indy_20160927_04,indy,208,320,2167,accx,32,rEFH_static,0.17755909447490037,0.8489529742220031
indy_20160927_04,indy,208,320,2167,accx,32,rEFH_dynamic,0.273316189146357,1.3865451496188803
indy_20160927_04,indy,208,320,1083,accx,64,regression,0.0552038482824182,0.24661884331060152
indy_20160927_04,indy,208,320,1083,accx,64,KF_observed,0.13815311741054404,0.6456988493308257
indy_20160927_04,indy,208,320,1083,accx,64,KF_static,0.0928886497941328,0.42339398924729044
indy_20160927_04,indy,208,320,1083,accx,64,KF_dynamic,0.12849278872690395,0.597290149760695
indy_20160927_04,indy,208,320,1083,accx,64,UKF,0.27499147973108684,1.396568895889645
indy_20160927_04,indy,208,320,1083,accx,64,rEFH_static,0.34286006466298125,1.8234213930851242
indy_20160927_04,indy,208,320,1083,accx,64,rEFH_dynamic,0.4133245270347401,2.3160206787452258
indy_20160927_04,indy,208,320,541,accx,128,regression,0.0827677971629579,0.37520706156534567
indy_20160927_04,indy,208,320,541,accx,128,KF_observed,0.19018538143320285,0.9161438772370584
indy_20160927_04,indy,208,320,541,accx,128,KF_static,0.12393002254898677,0.57461202499678
indy_20160927_04,indy,208,320,541,accx,128,KF_dynamic,0.23595718100084284,1.1688230172017584
indy_20160927_04,indy,208,320,541,accx,128,UKF,0.3326124688015172,1.7562191152941304
indy_20160927_04,indy,208,320,541,accx,128,rEFH_static,0.4883629499042992,2.9103801370569387
indy_20160927_04,indy,208,320,541,accx,128,rEFH_dynamic,0.508491286837345,3.084687788594755
indy_20160927_04,indy,208,320,4335,accy,16,regression,0.07653729091178685,0.34580637380431345
indy_20160927_04,indy,208,320,4335,accy,16,KF_observed,0.21365318167370062,1.043858660920355
indy_20160927_04,indy,208,320,4335,accy,16,KF_static,0.11763758921017953,0.5435300140000359
indy_20160927_04,indy,208,320,4335,accy,16,KF_dynamic,-0.016307344920746925,-0.07025064265115505
indy_20160927_04,indy,208,320,4335,accy,16,UKF,0.33372053204101804,1.7634356972677154
indy_20160927_04,indy,208,320,4335,accy,16,rEFH_static,0.14382821673720125,0.674390892501262
indy_20160927_04,indy,208,320,4335,accy,16,rEFH_dynamic,0.2907860593699034,1.49222736298388
indy_20160927_04,indy,208,320,2167,accy,32,regression,0.12212196369207151,0.565658164831057
indy_20160927_04,indy,208,320,2167,accy,32,KF_observed,0.30482808002706363,1.5790777862943883
indy_20160927_04,indy,208,320,2167,accy,32,KF_static,0.13795644368792337,0.644707901055777
indy_20160927_04,indy,208,320,2167,accy,32,KF_dynamic,0.2626457636087749,1.3232382021446107
indy_20160927_04,indy,208,320,2167,accy,32,UKF,0.4230840422061184,2.3888744806564643
indy_20160927_04,indy,208,320,2167,accy,32,rEFH_static,0.3676093692175355,1.9901457300551089
indy_20160927_04,indy,208,320,2167,accy,32,rEFH_dynamic,0.4504776281831442,2.600146221507128
indy_20160927_04,indy,208,320,1083,accy,64,regression,0.1621865487304478,0.768526712304151
indy_20160927_04,indy,208,320,1083,accy,64,KF_observed,0.37688332641016387,2.0543062757499855
indy_20160927_04,indy,208,320,1083,accy,64,KF_static,0.20883310698217228,1.0173189441454062
indy_20160927_04,indy,208,320,1083,accy,64,KF_dynamic,0.37184735028142013,2.0193480391487144
indy_20160927_04,indy,208,320,1083,accy,64,UKF,0.4633457246705266,2.7030540642351806
indy_20160927_04,indy,208,320,1083,accy,64,rEFH_static,0.5605750375283667,3.5711527569098793
indy_20160927_04,indy,208,320,1083,accy,64,rEFH_dynamic,0.6115569201595182,4.106726111546218
indy_20160927_04,indy,208,320,541,accy,128,regression,0.18637544727619393,0.8957595419596467
indy_20160927_04,indy,208,320,541,accy,128,KF_observed,0.42569846556387103,2.4086002335621224
indy_20160927_04,indy,208,320,541,accy,128,KF_static,0.3070213742813338,1.5928016059107213
indy_20160927_04,indy,208,320,541,accy,128,KF_dynamic,0.45082296336049,2.602876307019378
indy_20160927_04,indy,208,320,541,accy,128,UKF,0.5569060791871617,3.5350420838759367
indy_20160927_04,indy,208,320,541,accy,128,rEFH_static,0.6980871861071569,5.201184541022555
indy_20160927_04,indy,208,320,541,accy,128,rEFH_dynamic,0.7093563181363898,5.3663911348376425
indy_20160927_06,indy,207,320,6312,posx,16,regression,0.05619536247812307,0.25117893018485193
indy_20160927_06,indy,207,320,6312,posx,16,KF_observed,0.6657202053557894,4.7588987330190085
indy_20160927_06,indy,207,320,6312,posx,16,KF_static,0.11762345837195365,0.5434604632593114
indy_20160927_06,indy,207,320,6312,posx,16,KF_dynamic,0.5291057205982941,3.27076585495615
indy_20160927_06,indy,207,320,6312,posx,16,UKF,0.7155841721139984,5.460462385601428
indy_20160927_06,indy,207,320,6312,posx,16,rEFH_static,0.0743863041102596,0.33570227948556763
indy_20160927_06,indy,207,320,6312,posx,16,rEFH_dynamic,0.6248712736183006,4.258196774345445
indy_20160927_06,indy,207,320,3156,posx,32,regression,0.10410989573941032,0.4774526047219491
indy_20160927_06,indy,207,320,3156,posx,32,KF_observed,0.6793660825617085,4.939905388216529
indy_20160927_06,indy,207,320,3156,posx,32,KF_static,0.1245184641477769,0.5775300887471225
indy_20160927_06,indy,207,320,3156,posx,32,KF_dynamic,0.5736619123170965,3.702458671379503
indy_20160927_06,indy,207,320,3156,posx,32,UKF,0.7367074446042914,5.795614204088273
indy_20160927_06,indy,207,320,3156,posx,32,rEFH_static,0.13042348877997223,0.6069219981562272
indy_20160927_06,indy,207,320,3156,posx,32,rEFH_dynamic,0.48741947752760273,2.9023790057759067
indy_20160927_06,indy,207,320,1578,posx,64,regression,0.1756380269387552,0.838820499721143
indy_20160927_06,indy,207,320,1578,posx,64,KF_observed,0.6767259026110627,4.904290922078738
indy_20160927_06,indy,207,320,1578,posx,64,KF_static,0.1887744652423936,0.9085838760912323
indy_20160927_06,indy,207,320,1578,posx,64,KF_dynamic,0.652713456555551,4.59312044276461
indy_20160927_06,indy,207,320,1578,posx,64,UKF,0.7487141868941278,5.9983202976698
indy_20160927_06,indy,207,320,1578,posx,64,rEFH_static,0.2928204890970091,1.5047033061754291
indy_20160927_06,indy,207,320,1578,posx,64,rEFH_dynamic,0.5963938413529648,3.940422154628356
indy_20160927_06,indy,207,320,789,posx,128,regression,0.23252814084338658,1.149375398078535
indy_20160927_06,indy,207,320,789,posx,128,KF_observed,0.6496770923628874,4.55531463210105
indy_20160927_06,indy,207,320,789,posx,128,KF_static,0.33137861001588276,1.748197339302934
indy_20160927_06,indy,207,320,789,posx,128,KF_dynamic,0.6430982482632924,4.474513204452394
indy_20160927_06,indy,207,320,789,posx,128,UKF,0.717686416016621,5.49268224555558
indy_20160927_06,indy,207,320,789,posx,128,rEFH_static,0.48055114077998873,2.8445720316326333
indy_20160927_06,indy,207,320,789,posx,128,rEFH_dynamic,0.6628640588820869,4.7219494609327874
indy_20160927_06,indy,207,320,6312,posy,16,regression,0.07753852223885038,0.3505176104433072
indy_20160927_06,indy,207,320,6312,posy,16,KF_observed,0.5621144819668452,3.5863941777268504
indy_20160927_06,indy,207,320,6312,posy,16,KF_static,0.36376798744180205,1.9638448278036322
indy_20160927_06,indy,207,320,6312,posy,16,KF_dynamic,0.6382473096045509,4.415882303000021
indy_20160927_06,indy,207,320,6312,posy,16,UKF,0.7782925448657952,6.542197030550629
indy_20160927_06,indy,207,320,6312,posy,16,rEFH_static,0.08074928627299882,0.36566024262931535
indy_20160927_06,indy,207,320,6312,posy,16,rEFH_dynamic,0.5909348993378782,3.8820757070056415
indy_20160927_06,indy,207,320,3156,posy,32,regression,0.15213739862934028,0.7167452074004416
indy_20160927_06,indy,207,320,3156,posy,32,KF_observed,0.6616370950795996,4.70617255182163
indy_20160927_06,indy,207,320,3156,posy,32,KF_static,0.23573438548989023,1.167556795546974
indy_20160927_06,indy,207,320,3156,posy,32,KF_dynamic,0.6467663888306387,4.5193797878959305
indy_20160927_06,indy,207,320,3156,posy,32,UKF,0.7894902872720445,6.7672786141101025
indy_20160927_06,indy,207,320,3156,posy,32,rEFH_static,0.31663749227447535,1.6534885219013928
indy_20160927_06,indy,207,320,3156,posy,32,rEFH_dynamic,0.7480174580551816,5.986295473123962
indy_20160927_06,indy,207,320,1578,posy,64,regression,0.2652336442256533,1.338507378263098
indy_20160927_06,indy,207,320,1578,posy,64,KF_observed,0.7093713558645289,5.366615841986445
indy_20160927_06,indy,207,320,1578,posy,64,KF_static,0.3468314363829774,1.8497472561356496
indy_20160927_06,indy,207,320,1578,posy,64,KF_dynamic,0.6427846315075176,4.470698647109812
indy_20160927_06,indy,207,320,1578,posy,64,UKF,0.8015551198788203,7.0236010141191
indy_20160927_06,indy,207,320,1578,posy,64,rEFH_static,0.5549037026361352,3.5154601848119436
indy_20160927_06,indy,207,320,1578,posy,64,rEFH_dynamic,0.7474853306754343,5.977133873605316
indy_20160927_06,indy,207,320,789,posy,128,regression,0.3899314372278081,2.1462135390669737
indy_20160927_06,indy,207,320,789,posy,128,KF_observed,0.7447363322233296,5.93010994858794
indy_20160927_06,indy,207,320,789,posy,128,KF_static,0.48108239191408597,2.849015924293626
indy_20160927_06,indy,207,320,789,posy,128,KF_dynamic,0.6786619745117319,4.930378792334751
indy_20160927_06,indy,207,320,789,posy,128,UKF,0.7879165138454488,6.734931464347087
indy_20160927_06,indy,207,320,789,posy,128,rEFH_static,0.7137003091537173,5.431791209404201
indy_20160927_06,indy,207,320,789,posy,128,rEFH_dynamic,0.8253670693283229,7.5787385764948105
indy_20160927_06,indy,207,320,6312,velx,16,regression,0.12286348721465179,0.569328101281305
indy_20160927_06,indy,207,320,6312,velx,16,KF_observed,0.39609041020240254,2.1902807394672283
indy_20160927_06,indy,207,320,6312,velx,16,KF_static,0.27627287521552013,1.4042515001666598
indy_20160927_06,indy,207,320,6312,velx,16,KF_dynamic,0.28910935390863957,1.481972001867752
indy_20160927_06,indy,207,320,6312,velx,16,UKF,0.5715895890129046,3.681399837334882
indy_20160927_06,indy,207,320,6312,velx,16,rEFH_static,0.21419184948539993,1.0468347093633008
indy_20160927_06,indy,207,320,6312,velx,16,rEFH_dynamic,0.47899376488174383,2.831570792700544
indy_20160927_06,indy,207,320,3156,velx,32,regression,0.19149717254528176,0.9231845696248444
indy_20160927_06,indy,207,320,3156,velx,32,KF_observed,0.45389831425512916,2.6272648285181175
indy_20160927_06,indy,207,320,3156,velx,32,KF_static,0.2320114358695322,1.1464524685912727
indy_20160927_06,indy,207,320,3156,velx,32,KF_dynamic,0.4007483303267557,2.223907472336221
indy_20160927_06,indy,207,320,3156,velx,32,UKF,0.5931989883327327,3.906179757075885
indy_20160927_06,indy,207,320,3156,velx,32,rEFH_static,0.3812262025405554,2.0846808517905635
indy_20160927_06,indy,207,320,3156,velx,32,rEFH_dynamic,0.5688362009275044,3.65357710073284
indy_20160927_06,indy,207,320,1578,velx,64,regression,0.28166109647124127,1.4367061257220604
indy_20160927_06,indy,207,320,1578,velx,64,KF_observed,0.4970639950770238,2.9848727235353385
indy_20160927_06,indy,207,320,1578,velx,64,KF_static,0.31760818977806193,1.6596619402805344
indy_20160927_06,indy,207,320,1578,velx,64,KF_dynamic,0.5067668599521635,3.069477511022967
indy_20160927_06,indy,207,320,1578,velx,64,UKF,0.5866728550018875,3.8370607176700204
indy_20160927_06,indy,207,320,1578,velx,64,rEFH_static,0.5677286278184892,3.6424352531595163
indy_20160927_06,indy,207,320,1578,velx,64,rEFH_dynamic,0.6704970217922946,4.821406556880985
indy_20160927_06,indy,207,320,789,velx,128,regression,0.3954661589142491,2.1857938283392
indy_20160927_06,indy,207,320,789,velx,128,KF_observed,0.5317254252065835,3.294994218179228
indy_20160927_06,indy,207,320,789,velx,128,KF_static,0.43169528701475035,2.454187423100119
indy_20160927_06,indy,207,320,789,velx,128,KF_dynamic,0.5486794290196743,3.455148710895615
indy_20160927_06,indy,207,320,789,velx,128,UKF,0.6290083221330203,4.306358324253471
indy_20160927_06,indy,207,320,789,velx,128,rEFH_static,0.6665537223710067,4.769741263911105
indy_20160927_06,indy,207,320,789,velx,128,rEFH_dynamic,0.7151491457233854,5.4538247374262365
indy_20160927_06,indy,207,320,6312,vely,16,regression,0.1371973830135802,0.6408854629893428
indy_20160927_06,indy,207,320,6312,vely,16,KF_observed,0.47863608809116165,2.828590333926002
indy_20160927_06,indy,207,320,6312,vely,16,KF_static,0.35935940110393394,1.933855425410163
indy_20160927_06,indy,207,320,6312,vely,16,KF_dynamic,0.30779247032708956,1.5976368086158221
indy_20160927_06,indy,207,320,6312,vely,16,UKF,0.6509028373696529,4.570536810024671
indy_20160927_06,indy,207,320,6312,vely,16,rEFH_static,0.22230839937861646,1.0919259157269263
indy_20160927_06,indy,207,320,6312,vely,16,rEFH_dynamic,0.5651567911109093,3.6166730807759153
indy_20160927_06,indy,207,320,3156,vely,32,regression,0.2063906966305713,1.0039324965135334
indy_20160927_06,indy,207,320,3156,vely,32,KF_observed,0.548688699767647,3.455237921897713
indy_20160927_06,indy,207,320,3156,vely,32,KF_static,0.32185748897904376,1.6867902995843944
indy_20160927_06,indy,207,320,3156,vely,32,KF_dynamic,0.4728281669699054,2.780478022956783
indy_20160927_06,indy,207,320,3156,vely,32,UKF,0.6693054270322724,4.805729322393322
indy_20160927_06,indy,207,320,3156,vely,32,rEFH_static,0.5340672878835997,3.316767976159087
indy_20160927_06,indy,207,320,3156,vely,32,rEFH_dynamic,0.6872341167796776,5.047806262555269
indy_20160927_06,indy,207,320,1578,vely,64,regression,0.3012024679311148,1.5564863747668185
indy_20160927_06,indy,207,320,1578,vely,64,KF_observed,0.5978132697235916,3.955722625876177
indy_20160927_06,indy,207,320,1578,vely,64,KF_static,0.42731401856839735,2.4208344769060615
indy_20160927_06,indy,207,320,1578,vely,64,KF_dynamic,0.598389660469137,3.961951147290837
indy_20160927_06,indy,207,320,1578,vely,64,UKF,0.6912305429600297,5.1036566589795385
indy_20160927_06,indy,207,320,1578,vely,64,rEFH_static,0.7259633114300996,5.621912890891182
indy_20160927_06,indy,207,320,1578,vely,64,rEFH_dynamic,0.7711347540351283,6.404201515439933
indy_20160927_06,indy,207,320,789,vely,128,regression,0.4075882573906333,2.273763416094586
indy_20160927_06,indy,207,320,789,vely,128,KF_observed,0.6259717431658177,4.27095586773853
indy_20160927_06,indy,207,320,789,vely,128,KF_static,0.5567379208731957,3.533394208107673
indy_20160927_06,indy,207,320,789,vely,128,KF_dynamic,0.6442871597217839,4.489004576668299
indy_20160927_06,indy,207,320,789,vely,128,UKF,0.7004523185948586,5.2353403763879705
indy_20160927_06,indy,207,320,789,vely,128,rEFH_static,0.7761734040519721,6.500883101794016
indy_20160927_06,indy,207,320,789,vely,128,rEFH_dynamic,0.8006087070965549,7.002938105506958
indy_20160927_06,indy,207,320,6312,accx,16,regression,0.03187843447516392,0.14070105582330295
indy_20160927_06,indy,207,320,6312,accx,16,KF_observed,0.0560695185466894,0.2505998942328876
indy_20160927_06,indy,207,320,6312,accx,16,KF_static,0.05310078584689992,0.23696243875828915
indy_20160927_06,indy,207,320,6312,accx,16,KF_dynamic,-0.09700928644470164,-0.40210303996424895
indy_20160927_06,indy,207,320,6312,accx,16,UKF,0.30603584949407414,1.5866296418432968
indy_20160927_06,indy,207,320,6312,accx,16,rEFH_static,0.049648899715400874,0.22115918136157028
indy_20160927_06,indy,207,320,6312,accx,16,rEFH_dynamic,0.19203029785261572,0.9260492441960848
indy_20160927_06,indy,207,320,3156,accx,32,regression,0.05135346871773827,0.22895576939571954
indy_20160927_06,indy,207,320,3156,accx,32,KF_observed,0.11046449098830635,0.5083671080655127
indy_20160927_06,indy,207,320,3156,accx,32,KF_static,0.06795917554852193,0.3056506463560608
indy_20160927_06,indy,207,320,3156,accx,32,KF_dynamic,0.06492394973673432,0.291530662755617
indy_20160927_06,indy,207,320,3156,accx,32,UKF,0.33719715127580274,1.7861563365260942
indy_20160927_06,indy,207,320,3156,accx,32,rEFH_static,0.19175249094183033,0.9245562516856674
indy_20160927_06,indy,207,320,3156,accx,32,rEFH_dynamic,0.2940903380083385,1.5125087374825212
indy_20160927_06,indy,207,320,1578,accx,64,regression,0.07904153591337804,0.3575995636640499
indy_20160927_06,indy,207,320,1578,accx,64,KF_observed,0.1648884716324167,0.7825552101918664
indy_20160927_06,indy,207,320,1578,accx,64,KF_static,0.0952599030536343,0.4347616187003688
indy_20160927_06,indy,207,320,1578,accx,64,KF_dynamic,0.16613664919359095,0.7890511345473585
indy_20160927_06,indy,207,320,1578,accx,64,UKF,0.32344322885820687,1.6969575507649404
indy_20160927_06,indy,207,320,1578,accx,64,rEFH_static,0.36850286274201416,1.9962861387488622
indy_20160927_06,indy,207,320,1578,accx,64,rEFH_dynamic,0.43121696114407493,2.450533627725001
indy_20160927_06,indy,207,320,789,accx,128,regression,0.13341877955719106,0.6219072673302207
indy_20160927_06,indy,207,320,789,accx,128,KF_observed,0.2401711341080741,1.1928421162435097
indy_20160927_06,indy,207,320,789,accx,128,KF_static,0.14598506817294998,0.685345359229374
indy_20160927_06,indy,207,320,789,accx,128,KF_dynamic,0.24727279268780955,1.2336238611531538
indy_20160927_06,indy,207,320,789,accx,128,UKF,0.3509270832809813,1.877065119054997
indy_20160927_06,indy,207,320,789,accx,128,rEFH_static,0.494096109167079,2.9593198048317078
indy_20160927_06,indy,207,320,789,accx,128,rEFH_dynamic,0.5255616416218527,3.238202054816689
indy_20160927_06,indy,207,320,6312,accy,16,regression,0.061707567612690695,0.27661786376677927
indy_20160927_06,indy,207,320,6312,accy,16,KF_observed,0.14932953456383258,0.7023864527287095
indy_20160927_06,indy,207,320,6312,accy,16,KF_static,0.12587709164664385,0.5842749795282824
indy_20160927_06,indy,207,320,6312,accy,16,KF_dynamic,0.00612902584238928,0.026699927138571132
indy_20160927_06,indy,207,320,6312,accy,16,UKF,0.35835982999623317,1.9270845478488154
indy_20160927_06,indy,207,320,6312,accy,16,rEFH_static,0.12720245612646064,0.5908648455957427
indy_20160927_06,indy,207,320,6312,accy,16,rEFH_dynamic,0.3097848267661877,1.6101549769697254
indy_20160927_06,indy,207,320,3156,accy,32,regression,0.10036534706701428,0.45933824370545945
indy_20160927_06,indy,207,320,3156,accy,32,KF_observed,0.2506403506737549,1.2530969601237387
indy_20160927_06,indy,207,320,3156,accy,32,KF_static,0.1508215247016509,0.710010227227444
indy_20160927_06,indy,207,320,3156,accy,32,KF_dynamic,0.22254054915568833,1.0932225276259602
indy_20160927_06,indy,207,320,3156,accy,32,UKF,0.41581907613921565,2.3345262880249247
indy_20160927_06,indy,207,320,3156,accy,32,rEFH_static,0.33594002889678587,1.7779269782610934
indy_20160927_06,indy,207,320,3156,accy,32,rEFH_dynamic,0.4443612626808008,2.5520748428517455
indy_20160927_06,indy,207,320,1578,accy,64,regression,0.15841623885061684,0.74902653075383
indy_20160927_06,indy,207,320,1578,accy,64,KF_observed,0.3313639299051221,1.7481019875657005
indy_20160927_06,indy,207,320,1578,accy,64,KF_static,0.20166631955303183,0.9781554813880472
indy_20160927_06,indy,207,320,1578,accy,64,KF_dynamic,0.3315523085903541,1.7493257227781258
indy_20160927_06,indy,207,320,1578,accy,64,UKF,0.4478729559175265,2.5796097988733013
indy_20160927_06,indy,207,320,1578,accy,64,rEFH_static,0.4992695456849472,3.003959941038591
indy_20160927_06,indy,207,320,1578,accy,64,rEFH_dynamic,0.5472219847892926,3.441146686229474
indy_20160927_06,indy,207,320,789,accy,128,regression,0.17016863247042546,0.8101015291565892
indy_20160927_06,indy,207,320,789,accy,128,KF_observed,0.38333902370900497,2.099535338466319
indy_20160927_06,indy,207,320,789,accy,128,KF_static,0.2995243821623639,1.546069770418198
indy_20160927_06,indy,207,320,789,accy,128,KF_dynamic,0.43333550417774436,2.46673997084132
indy_20160927_06,indy,207,320,789,accy,128,UKF,0.44193448645188027,2.5331481449913156
indy_20160927_06,indy,207,320,789,accy,128,rEFH_static,0.5860139764402585,3.830143206987666
indy_20160927_06,indy,207,320,789,accy,128,rEFH_dynamic,0.6157773769433037,4.154170674299969
indy_20160930_02,indy,210,320,8799,posx,16,regression,0.06138258927322815,0.27511394175907233
indy_20160930_02,indy,210,320,8799,posx,16,KF_observed,0.6709602151313634,4.8275158744732085
indy_20160930_02,indy,210,320,8799,posx,16,KF_static,0.07188378570959586,0.3239764009037742
indy_20160930_02,indy,210,320,8799,posx,16,KF_dynamic,0.37167406805633363,2.0181501593640143
indy_20160930_02,indy,210,320,8799,posx,16,UKF,0.693953280506354,5.142122713304302
indy_20160930_02,indy,210,320,8799,posx,16,rEFH_static,0.028747406818176113,0.1266780865120617
indy_20160930_02,indy,210,320,8799,posx,16,rEFH_dynamic,0.6303414950216552,4.321992972503884
indy_20160930_02,indy,210,320,4399,posx,32,regression,0.12002526346764486,0.5552979596583886
indy_20160930_02,indy,210,320,4399,posx,32,KF_observed,0.6919371464369359,5.113606660620864
indy_20160930_02,indy,210,320,4399,posx,32,KF_static,0.1404427865579937,0.6572521071027086
indy_20160930_02,indy,210,320,4399,posx,32,KF_dynamic,0.6025895500252706,4.007607172294952
indy_20160930_02,indy,210,320,4399,posx,32,UKF,0.7655908560556092,6.300254511559256
indy_20160930_02,indy,210,320,4399,posx,32,rEFH_static,0.12982009285125673,0.6039094898535179
indy_20160930_02,indy,210,320,4399,posx,32,rEFH_dynamic,0.672678870812681,4.85025959271036
indy_20160930_02,indy,210,320,2199,posx,64,regression,0.18791741555248997,0.9039980309122084
indy_20160930_02,indy,210,320,2199,posx,64,KF_observed,0.6861018796234273,5.032112848495802
indy_20160930_02,indy,210,320,2199,posx,64,KF_static,0.2142745991056304,1.0472920677626385
indy_20160930_02,indy,210,320,2199,posx,64,KF_dynamic,0.6175799712022099,4.174593701392134
indy_20160930_02,indy,210,320,2199,posx,64,UKF,0.7803880802174092,6.583440915656823
indy_20160930_02,indy,210,320,2199,posx,64,rEFH_static,0.2724502473628879,1.3813730260742105
indy_20160930_02,indy,210,320,2199,posx,64,rEFH_dynamic,0.7497647278003243,6.016514738511796
indy_20160930_02,indy,210,320,1099,posx,128,regression,0.26995628048237363,1.366511308703501
indy_20160930_02,indy,210,320,1099,posx,128,KF_observed,0.7024105456652137,5.263824629291113
indy_20160930_02,indy,210,320,1099,posx,128,KF_static,0.3565118765865186,1.91459464274105
indy_20160930_02,indy,210,320,1099,posx,128,KF_dynamic,0.6102728817922264,4.092393738371819
indy_20160930_02,indy,210,320,1099,posx,128,UKF,0.7868321375116174,6.712782696079644
indy_20160930_02,indy,210,320,1099,posx,128,rEFH_static,0.5172708222013045,3.162964501475444
indy_20160930_02,indy,210,320,1099,posx,128,rEFH_dynamic,0.7861823258298023,6.699563988590475
indy_20160930_02,indy,210,320,8799,posy,16,regression,0.11343665091842614,0.5229022659030323
indy_20160930_02,indy,210,320,8799,posy,16,KF_observed,0.5736136399039848,3.7019669664044774
indy_20160930_02,indy,210,320,8799,posy,16,KF_static,0.2820850281344537,1.4392698951299359
indy_20160930_02,indy,210,320,8799,posy,16,KF_dynamic,0.466450671062964,2.7282542198499433
indy_20160930_02,indy,210,320,8799,posy,16,UKF,0.7132836685149336,5.425475687492222
indy_20160930_02,indy,210,320,8799,posy,16,rEFH_static,0.11077252534651594,0.5098712727526895
indy_20160930_02,indy,210,320,8799,posy,16,rEFH_dynamic,0.6342068118682829,4.367643862963217
indy_20160930_02,indy,210,320,4399,posy,32,regression,0.20584846009669333,1.0009661764319882
indy_20160930_02,indy,210,320,4399,posy,32,KF_observed,0.6219588723197091,4.2246095002262365
indy_20160930_02,indy,210,320,4399,posy,32,KF_static,0.36357602496840613,1.962534682023884
indy_20160930_02,indy,210,320,4399,posy,32,KF_dynamic,0.5696514728269552,3.6617967902738737
indy_20160930_02,indy,210,320,4399,posy,32,UKF,0.7329426388592661,5.733954466828938
indy_20160930_02,indy,210,320,4399,posy,32,rEFH_static,0.2905869497773529,1.4910082659490134
indy_20160930_02,indy,210,320,4399,posy,32,rEFH_dynamic,0.6805845634696165,4.956440993497929
indy_20160930_02,indy,210,320,2199,posy,64,regression,0.3262018246449353,1.714701694224257
indy_20160930_02,indy,210,320,2199,posy,64,KF_observed,0.6585288414553294,4.666459719644665
indy_20160930_02,indy,210,320,2199,posy,64,KF_static,0.4280985525598785,2.426788042848329
indy_20160930_02,indy,210,320,2199,posy,64,KF_dynamic,0.6325007813778682,4.347435799769488
indy_20160930_02,indy,210,320,2199,posy,64,UKF,0.7526193120225931,6.066342070198002
indy_20160930_02,indy,210,320,2199,posy,64,rEFH_static,0.5284728590074952,3.2649330431787673
indy_20160930_02,indy,210,320,2199,posy,64,rEFH_dynamic,0.7400638608261062,5.851333359175967
indy_20160930_02,indy,210,320,1099,posy,128,regression,0.4361076659815515,2.488038095012311
indy_20160930_02,indy,210,320,1099,posy,128,KF_observed,0.6683294424181789,4.792930791204617
indy_20160930_02,indy,210,320,1099,posy,128,KF_static,0.5345751361821325,3.3215041965164422
indy_20160930_02,indy,210,320,1099,posy,128,KF_dynamic,0.6603029668961049,4.689082462186786
indy_20160930_02,indy,210,320,1099,posy,128,UKF,0.7906488146102776,6.791245757005852
indy_20160930_02,indy,210,320,1099,posy,128,rEFH_static,0.6710784398634535,4.829076584679472
indy_20160930_02,indy,210,320,1099,posy,128,rEFH_dynamic,0.7584313111584596,6.169593579009842
indy_20160930_02,indy,210,320,8799,velx,16,regression,0.09417460918711018,0.42955509955358157
indy_20160930_02,indy,210,320,8799,velx,16,KF_observed,0.3483760835981904,1.8600298426113548
indy_20160930_02,indy,210,320,8799,velx,16,KF_static,0.2048406749756756,0.9954584361236363
indy_20160930_02,indy,210,320,8799,velx,16,KF_dynamic,0.05680559915326722,0.25398786039117566
indy_20160930_02,indy,210,320,8799,velx,16,UKF,0.4992979234471848,3.004206074555767
indy_20160930_02,indy,210,320,8799,velx,16,rEFH_static,0.13988051663163814,0.65441214613201
indy_20160930_02,indy,210,320,8799,velx,16,rEFH_dynamic,0.436070806078554,2.487754219379785
indy_20160930_02,indy,210,320,4399,velx,32,regression,0.1476348923946027,0.6937433686092721
indy_20160930_02,indy,210,320,4399,velx,32,KF_observed,0.4095701247570833,2.2883167570248513
indy_20160930_02,indy,210,320,4399,velx,32,KF_static,0.24263408793742203,1.2069424573786836
indy_20160930_02,indy,210,320,4399,velx,32,KF_dynamic,0.3575349960166201,1.9215052401354509
